species,previous_name,notes,dissected,ID,Genus,SP,colletor,full_locality_in_label,country,state,locality,updated locality,are_coordinates_original,longitude,latitude,is_date_legible,day_start,month_start,year_start,day_end,month_end,year_end,collection,metadata_notes,sex,head_width,eyes_above,rotrum_width_base,rostrum_width_apex,rostrum_length,pronotum_length,pronotum_width,scutellum_length,scutellum_width,eyes_below,eye_height,eye_length,elytra_length,elytrum_width,prosternum_length,coxae_width,antennae_scape_length,antennae_scape_width,antennae_flagellum_1_length,antennae_flagellum_2_length,antennae_flagellum_3_length,antennae_flagellum_4_length,antennae_flagellum_5_length,antennae_flagellum_6_length,antennae_flagellum_7_length,antennae_flagellum_1_width,antennae_flagellum_2_width,antennae_flagellum_3_width,antennae_flagellum_4_width,antennae_flagellum_5_width,antennae_flagellum_6_width,antennae_flagellum_7_width,antennae_club_length,antennae_club_width,antennae_flagellum_total_length,antennae_flagellum_max_width,femur_length,femur_width,tibia_length,tibia_width
Anchylorhynchus_tremolerasi,Anchylorhynchus_tremolerasi,classico,F,classico_15,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,female,0.8720,0.2970,0.3410,0.4520,1.6950,1.0200,1.7630,0.2030,0.2140,0.2990,0.5190,0.3580,4.0520,1.3810,0.3700,0.4190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_eriospathae,eriospathae,F,eriospathae_9,Anchylorhynchus,tremolerasi,no data,Xanxerê-RS,Brazil,Rio Grande do Sul,Xanxerê,NA,F,-52.4042,-26.8769,T,NA,11,1977,NA,NA,NA,DZUP,,male,1.1190,0.3470,0.4240,0.5200,2.4560,1.5080,2.6370,0.2190,0.3730,0.3880,0.6520,0.3900,5.6400,1.8530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_eriospathae,eriospathae,F,eriospathae_10,Anchylorhynchus,tremolerasi,Fritz Plaumann,Nova Teutônia - SC,Brazil,Santa Catarina,Nova Teutônia,"Seara, Nova Teutônia",F,-52.4242,-27.1636,T,NA,11,1977,NA,NA,NA,DZUP,,male,0.9830,0.3130,0.4250,0.4760,2.0100,1.2310,2.2420,0.2450,0.2860,NA,NA,NA,4.7320,1.5220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_eriospathae,eriospathae,F,eriospathae_11,Anchylorhynchus,tremolerasi,Casagrande,Curitiba-PR,Brazil,Paraná,Curitiba,NA,F,-49.2731,-25.4278,T,17,12,1980,NA,NA,NA,DZUP,,male,0.8360,0.2900,0.3500,0.4440,1.6190,1.0190,1.6540,0.1610,0.2210,NA,NA,NA,3.7620,1.2490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_eriospathae,eriospathae,F,eriospathae_12,Anchylorhynchus,tremolerasi,Fabiana D'Agostino,São Paulo-SP,Brazil,São Paulo,São Paulo,NA,F,-46.6361,-23.5475,T,NA,11,2003,NA,NA,NA,MZSP,,male,0.8690,0.2650,0.3390,0.4010,1.8090,1.0110,1.9030,0.1710,0.2710,NA,NA,NA,3.9360,1.2640,0.4440,0.4620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_eriospathae,eriospathae,F,eriospathae_13,Anchylorhynchus,tremolerasi,M. Hoffman,Canela-RS,Brazil,Rio Grande do Sul,Canela,NA,F,-50.8156,-29.3656,T,22,11,1990,NA,NA,NA,DZUP,,male,0.9580,0.3060,0.3720,0.4840,1.9990,1.1930,2.1750,0.2400,0.2710,0.3570,0.5770,0.3830,4.7390,1.5330,0.4570,0.5590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_eriospathae,eriospathae,T,eriospathae_15,Anchylorhynchus,tremolerasi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temporary label removed before adding specimen data to database (likely from Laguna),male,0.8030,0.2460,0.3210,0.3750,1.6330,0.9310,1.6360,0.1890,0.2560,0.2990,0.4970,0.3140,3.6980,1.2210,0.3770,0.3860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_eriospathae,eriospathae,F,eriospathae_1,Anchylorhynchus,tremolerasi,Casagrande,Curitiba-PR,Brazil,Paraná,Curitiba,NA,F,-49.2731,-25.4278,T,27,12,1980,NA,NA,NA,DZUP,,female,0.8870,0.3040,0.3730,0.4350,1.6040,1.0650,1.7870,0.2070,0.2300,0.3030,0.5210,0.3150,3.9820,1.3050,0.3710,0.4530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_eriospathae,eriospathae,F,eriospathae_2,Anchylorhynchus,tremolerasi,Fritz Plaumann,Nova Teutônia - SC,Brazil,Santa Catarina,Nova Teutônia,"Seara, Nova Teutônia",F,-52.4242,-27.1636,T,NA,11,1977,NA,NA,NA,DZUP,,female,0.9470,0.2810,0.4210,0.4420,1.6710,0.9970,1.8220,0.2010,0.2050,NA,NA,NA,4.0770,1.4810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_eriospathae,eriospathae,F,eriospathae_3,Anchylorhynchus,tremolerasi,Casagrande,Curitiba-PR,Brazil,Paraná,Curitiba,NA,F,-49.2731,-25.4278,T,27,12,1980,NA,NA,NA,DZUP,,female,0.8320,0.2820,0.3470,0.3910,1.4650,0.9010,1.6140,0.1630,0.1880,NA,NA,NA,3.7490,1.1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_eriospathae,eriospathae,F,eriospathae_4,Anchylorhynchus,tremolerasi,Casagrande,Curitiba-PR,Brazil,Paraná,Curitiba,NA,F,-49.2731,-25.4278,T,27,12,1980,NA,NA,NA,DZUP,,female,0.8780,0.2890,0.3670,0.4510,1.5240,0.9690,1.8020,0.1870,0.2340,0.2990,0.5280,0.3480,4.0140,1.3890,0.3430,0.4580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_eriospathae,eriospathae,F,eriospathae_5,Anchylorhynchus,tremolerasi,Fritz Plaumann,Nova Teutônia - SC,Brazil,Santa Catarina,Nova Teutônia,"Seara, Nova Teutônia",F,-52.4242,-27.1636,T,NA,11,1977,NA,NA,NA,DZUP,,female,0.8270,0.2660,0.3670,0.4130,1.6180,0.9820,1.7540,0.1740,0.2370,NA,NA,NA,3.9020,1.3860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_eriospathae,eriospathae,F,eriospathae_6,Anchylorhynchus,tremolerasi,Casagrande,Curitiba-PR,Brazil,Paraná,Curitiba,NA,F,-49.2731,-25.4278,T,27,12,1980,NA,NA,NA,DZUP,,female,0.7100,0.2550,0.3110,0.3280,1.1430,0.7200,1.1640,0.1290,0.1370,NA,NA,NA,2.8970,1.0460,0.2590,0.3230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_eriospathae,eriospathae,F,eriospathae_7,Anchylorhynchus,tremolerasi,B. Pohl,Curitiba-PR,Brazil,Paraná,"Curitiba, Vale do Rio Barigui",NA,F,-49.2731,-25.4278,T,1,1,1943,NA,NA,NA,MZSP,,female,0.8420,0.2900,0.3340,0.4170,1.5780,0.9660,1.6770,NA,NA,NA,NA,NA,3.6710,1.2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_eriospathae,eriospathae,F,eriospathae_8,Anchylorhynchus,tremolerasi,Fabiana D'Agostino,São Paulo-SP,Brazil,São Paulo,São Paulo,NA,F,-46.6361,-23.5475,T,NA,11,2003,NA,NA,NA,MZSP,,female,0.8290,0.2890,0.3530,0.4370,1.5760,0.9590,1.7720,0.2070,0.2020,NA,NA,NA,3.8550,1.3160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_hatschbachi,hatschbachi,F,hatschbachi_1,Anchylorhynchus,tremolerasi,Fritz Plaumann,Nova Teutônia - SC,Brazil,Santa Catarina,Nova Teutônia,"Seara, Nova Teutônia",F,-52.4242,-27.1636,T,NA,11,1977,NA,NA,NA,DZUP,,male,0.8830,0.2830,0.3940,0.4280,1.7240,1.0440,1.8940,0.1450,0.2530,0.3130,0.4980,0.3370,4.1460,1.3810,0.3790,0.4530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_hatschbachi,hatschbachi,F,hatschbachi_2,Anchylorhynchus,tremolerasi,Fritz Plaumann,Nova Teutônia - SC,Brazil,Santa Catarina,Nova Teutônia,"Seara, Nova Teutônia",F,-52.4242,-27.1636,T,NA,11,1977,NA,NA,NA,DZUP,,male,1.0600,0.3330,0.4390,0.5310,2.0310,1.3170,2.4580,0.2050,0.3470,NA,NA,NA,4.9550,1.6630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_hatschbachi,hatschbachi,F,hatschbachi_3,Anchylorhynchus,tremolerasi,Dirings,São Bento do Sul-SC,Brazil,Santa Catarina,São Bento do Sul,NA,F,-49.3786,-26.2503,T,NA,2,1951,NA,NA,NA,MZSP,,male,0.8250,0.2870,0.3410,0.4190,1.6570,1.0460,1.8510,0.1650,0.2470,NA,NA,NA,4.0840,1.2660,0.4040,0.4670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_hatschbachi,hatschbachi,F,hatschbachi_4,Anchylorhynchus,tremolerasi,Dirings,São Bento do Sul-SC,Brazil,Santa Catarina,São Bento do Sul,NA,F,-49.3786,-26.2503,T,NA,2,1951,NA,NA,NA,MZSP,,male,0.9570,0.3160,0.3860,0.4670,1.9130,1.1950,2.1550,0.1980,0.3090,NA,NA,NA,4.4390,1.4030,0.4440,0.5030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_hatschbachi,hatschbachi,F,hatschbachi_5,Anchylorhynchus,tremolerasi,Dirings,Rio Vermelho - SC,Brazil,Santa Catarina,Rio Vermelho,NA,F,-48.3667,-27.45,T,NA,8,1950,NA,NA,NA,MZSP,,male,0.7080,0.2230,0.3190,0.3470,1.6310,1.0410,1.9000,0.1610,0.2680,NA,NA,NA,4.1740,1.4760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_hatschbachi,hatschbachi,F,hatschbachi_6,Anchylorhynchus,tremolerasi,Dirings,Rio Vermelho - SC,Brazil,Santa Catarina,Rio Vermelho,NA,F,-48.3667,-27.45,T,NA,8,1950,NA,NA,NA,MZSP,,male,0.8890,0.2520,0.3580,0.4160,1.6710,1.0700,1.8610,0.1700,0.2580,0.3370,0.4930,0.3400,4.0040,1.2880,0.3880,0.3990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_hatschbachi,hatschbachi,T,hatschbachi_13,Anchylorhynchus,tremolerasi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temporary label removed before adding specimen data to database (likely from Laguna),male,0.9630,0.3080,0.4010,0.4750,1.9310,1.2060,2.0840,0.2080,0.2690,0.4010,0.5900,0.3600,4.5140,1.5380,0.3970,0.4800,1.4070,0.1430,0.2810,0.2590,0.1830,0.1090,0.1200,0.1220,NA,0.0950,0.1000,0.1040,0.1030,0.1080,0.1230,NA,0.5450,0.2070,1.0740,0.1230,1.7620,0.5950,1.6370,0.2640
Anchylorhynchus_tremolerasi,Anchylorhynchus_hatschbachi,hatschbachi,F,hatschbachi_7,Anchylorhynchus,tremolerasi,Dirings,Rio Vermelho - SC,Brazil,Santa Catarina,Rio Vermelho,NA,F,-48.3667,-27.45,T,NA,8,1950,NA,NA,NA,MZSP,,female,0.8470,0.2950,0.3680,0.4480,1.6040,1.0320,1.7770,0.1890,0.2420,NA,NA,NA,4.2210,1.3590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_hatschbachi,hatschbachi,F,hatschbachi_8,Anchylorhynchus,tremolerasi,Dirings,Rio Vermelho - SC,Brazil,Santa Catarina,Rio Vermelho,NA,F,-48.3667,-27.45,T,NA,8,1950,NA,NA,NA,MZSP,,female,0.7770,0.2810,0.3060,0.3950,1.4490,0.9030,1.6320,0.1600,0.2070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_hatschbachi,hatschbachi,F,hatschbachi_9,Anchylorhynchus,tremolerasi,Dirings,Rio Vermelho - SC,Brazil,Santa Catarina,Rio Vermelho,NA,F,-48.3667,-27.45,T,NA,8,1950,NA,NA,NA,MZSP,,female,1.1250,0.3540,0.4410,0.5480,2.1260,1.3120,2.3870,0.2650,0.3410,NA,NA,NA,5.2610,1.7830,0.5220,0.5550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_hatschbachi,hatschbachi,F,hatschbachi_10,Anchylorhynchus,tremolerasi,Dirings,São Bento do Sul-SC,Brazil,Santa Catarina,São Bento do Sul,NA,F,-49.3786,-26.2503,T,NA,2,1951,NA,NA,NA,MZSP,,female,0.9540,0.3040,0.3930,0.4540,1.6970,1.0500,1.9440,0.2190,0.2620,0.3410,0.5570,0.3430,4.3480,1.2880,0.4040,0.4460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_hatschbachi,hatschbachi,F,hatschbachi_11,Anchylorhynchus,tremolerasi,Dirings,Rio Vermelho - SC,Brazil,Santa Catarina,Rio Vermelho,NA,F,-48.3667,-27.45,T,NA,8,1950,NA,NA,NA,MZSP,,female,0.9640,0.3160,0.3970,0.4660,1.7370,1.1080,2.0510,0.2130,0.2420,NA,NA,NA,4.5440,1.5190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_hatschbachi,hatschbachi,F,hatschbachi_12,Anchylorhynchus,tremolerasi,Dirings,São Bento do Sul-SC,Brazil,Santa Catarina,São Bento do Sul,NA,F,-49.3786,-26.2503,T,NA,2,1951,NA,NA,NA,MZSP,,female,0.8540,0.2830,0.3370,0.4210,1.5600,0.9470,1.7630,0.1610,0.2140,NA,NA,NA,4.1050,1.3380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,,morfo2,F,morfo2_4,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,male,1.0130,0.3460,0.4530,0.5190,2.1470,1.3390,2.3330,0.2300,0.2570,0.3410,0.6230,0.4060,4.9630,1.5880,0.4710,0.5440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,,morfo2,F,morfo2_5,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,male,0.9020,0.2730,0.3870,0.4510,1.8030,1.0940,1.8760,0.2100,0.2500,0.2970,0.5290,0.3600,4.5740,1.4360,0.4240,0.4950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,,morfo2,F,morfo2_16,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,female,0.9460,0.2870,0.3890,0.4790,1.8000,1.1540,1.9830,0.2190,0.2770,0.3640,0.5460,0.3890,4.2650,1.4580,0.4060,0.4480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,,morfo2,F,morfo2_17,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,female,0.8450,0.2670,0.3390,0.4030,1.5040,0.9630,1.6110,0.1850,0.1900,0.2700,0.4890,0.3720,3.7010,1.3100,0.3640,0.3800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,,morfo3,F,morfo3_6,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,male,1.0340,0.3260,0.4390,0.5220,2.2000,1.2730,2.1670,0.2230,0.2750,NA,NA,NA,4.7910,1.6360,0.5020,0.5910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,,morfo3,F,morfo3_7,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,male,1.0070,0.2870,0.3750,0.4860,2.0160,1.1890,2.0430,0.1750,0.2070,NA,NA,NA,4.3580,1.3210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,,morfo3,F,morfo3_18,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,female,1.1190,0.3630,0.5010,0.5420,2.0530,1.3290,2.3630,0.2770,0.3400,NA,NA,NA,5.0450,1.7940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,,morfo3,F,morfo3_19,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,female,0.7980,0.2590,0.3100,0.4010,1.8340,1.1280,1.9060,0.2270,0.2370,NA,NA,NA,4.3990,1.5220,0.4420,0.4840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,,morfo4,F,morfo4_8,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,male,1.1090,0.3880,0.4240,0.5410,2.3540,1.5150,2.5530,0.2130,0.2650,0.3990,0.6750,0.4910,5.2670,1.8040,0.5110,0.6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,,morfo4,F,morfo4_9,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,male,0.8410,0.2770,0.3220,0.4170,1.5000,0.9950,1.6740,0.1920,0.2190,NA,NA,NA,3.8080,1.0240,0.3460,0.4330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,,morfo4,F,morfo4_20,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,female,0.9470,0.3220,0.3780,0.4660,1.9210,1.1390,1.9030,0.2080,0.2220,NA,NA,NA,4.3360,1.4570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,,morfo4,F,morfo4_21,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,female,0.8810,0.2910,0.3840,0.4540,1.7170,1.0740,1.8250,0.1980,0.1920,0.3370,0.5540,0.3810,4.1240,1.4030,0.3880,0.4550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,,morfo5,F,morfo5_10,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,male,0.8470,0.2890,0.3280,0.4280,1.6470,1.0530,1.7180,0.1990,0.2360,0.3010,0.5230,0.3570,3.8920,1.3640,0.3810,0.4460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,,morfo5,F,morfo5_11,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,male,0.8380,0.2470,0.3300,0.4290,2.0740,1.3120,2.1980,0.2450,0.2720,NA,NA,NA,4.9020,1.5440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,,morfo5,F,morfo5_22,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,female,0.9180,0.2990,0.3720,0.4630,1.7250,1.0760,1.8910,0.2010,0.2280,NA,NA,NA,4.1730,1.4140,0.3790,0.4260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,,morfo5,F,morfo5_23,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,female,0.8560,0.2780,0.3500,0.4360,1.5810,0.9960,1.7450,0.1970,0.2190,0.2850,0.5630,0.3950,4.0340,1.3480,0.3610,0.4130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_pictipennis,picti,F,picti_12,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,male,0.7520,0.2380,0.2860,0.3770,1.7940,1.0470,1.8700,0.2230,0.2480,NA,NA,NA,4.0680,1.3810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_pictipennis,picti,F,picti_13,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,male,0.9840,0.2700,0.3490,0.4690,1.9080,1.2250,2.0190,0.2040,0.2240,NA,NA,NA,4.4210,1.4240,0.4150,0.4930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
